word,rate,year,style
top,3,2019,英语一
executives,5,2019,英语一
delayed,1,2019,英语一
years,6,2019,英语一
investigation,1,2019,英语一
wrongdoing,1,2019,英语一
main,2,2019,英语一
purpose,2,2019,英语一
clawback,1,2019,英语一
hold,2,2019,英语一
bankers,3,2019,英语一
accountable,1,2019,英语一
harmful,1,2019,英语一
public,5,2019,英语一
trust,1,2019,英语一
institution,1,2019,英语一
officials,2,2019,英语一
also,7,2019,英语一
hope,1,2019,英语一
larger,2,2019,英语一
long,5,2019,英语一
term,3,2019,英语一
corporations,2,2019,英语一
build,4,2019,英语一
stronger,1,2019,英语一
economy,1,2019,英语一
future,2,2019,英语一
generations,1,2019,英语一
desire,1,2019,英语一
quick,2,2019,英语一
profits,4,2019,英语一
worsened,1,2019,英语一
publicly,2,2019,英语一
traded,2,2019,英语一
companies,6,2019,英语一
says,2,2019,英语一
economist,1,2019,英语一
andrew,1,2019,英语一
quotes,1,2019,英语一
giant,1,2019,英语一
classical,1,2019,英语一
economics,1,2019,英语一
alfred,1,2019,英语一
describing,1,2019,英语一
impatience,2,2019,英语一
acting,1,2019,英语一
like,5,2019,英语一
children,1,2019,英语一
pick,1,2019,英语一
plums,1,2019,英语一
pudding,1,2019,英语一
eat,1,2019,英语一
once,2,2019,英语一
putting,1,2019,英语一
aside,1,2019,英语一
eaten,1,2019,英语一
last,1,2019,英语一
time,6,2019,英语一
holding,1,2019,英语一
stock,2,2019,英语一
both,3,2019,英语一
united,1,2019,英语一
dropped,1,2019,英语一
months,1,2019,英语一
recent,3,2019,英语一
decades,2,2019,英语一
transient,2,2019,英语一
investors,1,2019,英语一
demand,1,2019,英语一
quarterly,3,2019,英语一
hinder,1,2019,英语一
efforts,1,2019,英语一
invest,1,2019,英语一
research,1,2019,英语一
customer,2,2019,英语一
loyalty,1,2019,英语一
dubbed,1,2019,英语一
capitalism,2,2019,英语一
addition,1,2019,英语一
new,4,2019,英语一
technologies,2,2019,英语一
allowed,1,2019,英语一
rapid,2,2019,英语一
trading,1,2019,英语一
equities,1,2019,英语一
quicker,2,2019,英语一
information,1,2019,英语一
thus,1,2019,英语一
shorters,1,2019,英语一
attentio,1,2019,英语一
markets,1,2019,英语一
seems,1,2019,英语一
predominance,1,2019,英语一
thinking,5,2019,英语一
expense,1,2019,英语一
investing,1,2019,英语一
said,7,2019,英语一
commissioner,1,2019,英语一
gallagher,1,2019,英语一
securities,1,2019,英语一
exchange,2,2019,英语一
commission,1,2019,英语一
speech,1,2019,英语一
week,1,2019,英语一
acl,1,2019,英语一
pushed,1,2019,英语一
defer,1,2019,英语一
performance,3,2019,英语一
bonuses,2,2019,英语一
senior,1,2019,英语一
slightly,1,2019,英语一
helping,3,2019,英语一
reduce,1,2019,英语一
short,2,2019,英语一
latest,1,2019,英语一
survey,1,2019,英语一
ceo,1,2019,英语一
pay,4,2019,英语一
street,1,2019,英语一
journal,1,2019,英语一
finds,1,2019,英语一
substantial,1,2019,英语一
part,2,2019,英语一
executive,2,2019,英语一
now,5,2019,英语一
tied,2,2019,英语一
encourage,1,2019,英语一
changes,1,2019,英语一
tax,14,2019,英语一
code,2,2019,英语一
disclosure,1,2019,英语一
acquisitions,1,2019,英语一
shareholders,1,2019,英语一
company,3,2019,英语一
investment,2,2019,英语一
least,2,2019,英语一
sometimes,4,2019,英语一
earn,1,2019,英语一
voting,1,2019,英语一
rights,2,2019,英语一
within,1,2019,英语一
right,2,2019,英语一
compensation,1,2019,英语一
design,2,2019,英语一
provide,2,2019,英语一
incentives,2,2019,英语一
think,4,2019,英语一
own,4,2019,英语一
behalf,1,2019,英语一
stakeholders,1,2019,英语一
reminder,1,2019,英语一
society,1,2019,英语一
interest,2,2019,英语一
according,3,2019,英语一
paragraph,2,2019,英语一
motive,1,2019,英语一
imposing,1,2019,英语一
enhance,1,2019,英语一
sense,3,2019,英语一
responsibility,1,2019,英语一
achieve,2,2019,英语一
system,1,2019,英语一
regulation,1,2019,英语一
guarantee,1,2019,英语一
marshall,1,2019,英语一
quoted,1,2019,英语一
indicate,1,2019,英语一
conditions,1,2019,英语一
generating,1,2019,英语一
solid,1,2019,英语一
structure,1,2019,英语一
economic,3,2019,英语一
activities,1,2019,英语一
argued,1,2019,英语一
influence,3,2019,英语一
indirect,1,2019,英语一
adverse,1,2019,英语一
minimal,1,2019,英语一
temporary,1,2019,英语一
examples,1,2019,英语一
used,1,2019,英语一
illustrate,1,2019,英语一
obstacles,1,2019,英语一
preventing,1,2019,英语一
significance,1,2019,英语一
approaches,1,2019,英语一
promoting,1,2019,英语一
prevalence,1,2019,英语一
title,2,2019,英语一
failure,1,2019,英语一
patience,1,2019,英语一
corporate,1,2019,英语一
decisiveness,1,2019,英语一
required,2,2019,英语一
frustration,1,2019,英语一
grade,14,2019,英语一
gradual,1,2019,英语一
increase,2,2019,英语一
gpas,5,2019,英语一
averages,1,2019,英语一
past,2,2019,英语一
often,3,2019,英语一
considered,1,2019,英语一
product,1,2019,英语一
consumer,2,2019,英语一
era,1,2019,英语一
higher,3,2019,英语一
education,2,2019,英语一
students,8,2019,英语一
treated,1,2019,英语一
customers,3,2019,英语一
pleased,1,2019,英语一
related,2,2019,英语一
policy,1,2019,英语一
buried,1,2019,英语一
deep,1,2019,英语一
course,5,2019,英语一
catalogs,2,2019,英语一
called,2,2019,英语一
forgiveness,7,2019,英语一
raise,2,2019,英语一
allows,2,2019,英语一
retake,3,2019,英语一
received,1,2019,英语一
low,2,2019,英语一
highest,2,2019,英语一
counts,1,2019,英语一
calculating,1,2019,英语一
overall,2,2019,英语一
gpa,1,2019,英语一
practice,3,2019,英语一
accelerated,1,2019,英语一
colleges,7,2019,英语一
continue,1,2019,英语一
utmost,1,2019,英语一
school,2,2019,英语一
paying,3,2019,英语一
tuition,3,2019,英语一
improve,2,2019,英语一
graduation,4,2019,英语一
rates,3,2019,英语一
first,3,2019,英语一
started,1,2019,英语一
ago,1,2019,英语一
usually,2,2019,英语一
freshmen,2,2019,英语一
give,3,2019,英语一
second,1,2019,英语一
chance,1,2019,英语一
take,1,2019,英语一
class,1,2019,英语一
struggled,1,2019,英语一
transition,1,2019,英语一
courses,2,2019,英语一
save,1,2019,英语一
many,7,2019,英语一
selective,1,2019,英语一
campuses,1,2019,英语一
allow,1,2019,英语一
undergraduates,1,2019,英语一
graduate,2,2019,英语一
grades,2,2019,英语一
forgiven,1,2019,英语一
college,3,2019,英语一
emphasize,1,2019,英语一
goal,1,2019,英语一
less,2,2019,英语一
itself,1,2019,英语一
encouraging,1,2019,英语一
critical,2,2019,英语一
degree,2,2019,英语一
program,1,2019,英语一
incurring,1,2019,英语一
penalty,1,2019,英语一
untimely,1,2019,英语一
miner,1,2019,英语一
ohio,1,2019,英语一
registrar,1,2019,英语一
success,2,2019,英语一
because,3,2019,英语一
better,6,2019,英语一
subsequent,1,2019,英语一
contents,1,2019,英语一
master,1,2019,英语一
content,1,2019,英语一
satisfies,1,2019,英语一
needs,2,2019,英语一
institutions,1,2019,英语一
state,12,2019,英语一
funds,1,2019,英语一
partly,1,2019,英语一
metrics,1,2019,英语一
student,2,2019,英语一
boosting,1,2019,英语一
figures,1,2019,英语一
those,4,2019,英语一
mean,2,2019,英语一
money,1,2019,英语一
anything,2,2019,英语一
raises,2,2019,英语一
likely,2,2019,英语一
make,5,2019,英语一
end,2,2019,英语一
day,1,2019,英语一
gotten,1,2019,英语一
value,1,2019,英语一
dollars,2,2019,英语一
concern,2,2019,英语一
indeed,1,2019,英语一
universities,2,2019,英语一
responding,1,2019,英语一
expectations,1,2019,英语一
since,4,2019,英语一
parents,1,2019,英语一
expect,1,2019,英语一
job,1,2019,英语一
turn,1,2019,英语一
graduates,2,2019,英语一
qualified,1,2019,英语一
appear,1,2019,英语一
seem,1,2019,英语一
aligned,2,2019,英语一
commonly,1,2019,英语一
regarded,1,2019,英语一
cause,2,2019,英语一
change,2,2019,英语一
indifference,1,2019,英语一
neglect,1,2019,英语一
culture,1,2019,英语一
original,1,2019,英语一
adapt,1,2019,英语一
learning,4,2019,英语一
maintain,1,2019,英语一
prepare,1,2019,英语一
challenging,1,2019,英语一
income,1,2019,英语一
enables,1,2019,英语一
obtain,1,2019,英语一
support,1,2019,英语一
boost,1,2019,英语一
enrollments,1,2019,英语一
teaching,1,2019,英语一
quality,1,2019,英语一
meet,1,2019,英语一
local,2,2019,英语一
governments,2,2019,英语一
phrase,1,2019,英语一
para,1,2019,英语一
probably,1,2019,英语一
counterbalance,1,2019,英语一
complement,1,2019,英语一
identical,1,2019,英语一
contradictory,1,2019,英语一
author,4,2019,英语一
examines,1,2019,英语一
assessing,1,2019,英语一
feasibility,1,2019,英语一
analyzing,1,2019,英语一
causes,3,2019,英语一
behind,1,2019,英语一
comparing,1,2019,英语一
different,1,2019,英语一
views,4,2019,英语一
listing,1,2019,英语一
effects,1,2019,英语一
exactly,1,2019,英语一
centuries,1,2019,英语一
publication,1,2019,英语一
prometheus,1,2019,英语一
shelley,1,2019,英语一
invention,1,2019,英语一
electric,1,2019,英语一
bulb,1,2019,英语一
produced,1,2019,英语一
remarkable,1,2019,英语一
work,3,2019,英语一
speculative,1,2019,英语一
fiction,1,2019,英语一
foreshadow,1,2019,英语一
ethical,7,2019,英语一
questions,4,2019,英语一
raised,2,2019,英语一
growth,2,2019,英语一
intelligence,4,2019,英语一
ai,9,2019,英语一
fundamental,1,2019,英语一
identity,1,2019,英语一
makes,1,2019,英语一
general,1,2019,英语一
machines,2,2019,英语一
imitate,1,2019,英语一
continues,1,2019,英语一
evade,1,2019,英语一
scientists,2,2019,英语一
remain,1,2019,英语一
fascinated,1,2019,英语一
idea,2,2019,英语一
robots,1,2019,英语一
move,1,2019,英语一
respond,1,2019,英语一
similar,1,2019,英语一
recently,1,2019,英语一
depicted,1,2019,英语一
popular,3,2019,英语一
tv,2,2019,英语一
series,2,2019,英语一
west,1,2019,英语一
still,3,2019,英语一
far,1,2019,英语一
complex,3,2019,英语一
understood,1,2019,英语一
let,1,2019,英语一
reproduced,1,2019,英语一
eagleman,2,2019,英语一
university,1,2019,英语一
neuroscientist,1,2019,英语一
situation,2,2019,英语一
good,3,2019,英语一
theories,1,2019,英语一
explaining,1,2019,英语一
consciousness,2,2019,英语一
actually,1,2019,英语一
ever,2,2019,英语一
machine,1,2019,英语一
crucial,1,2019,英语一
issues,4,2019,英语一
involving,1,2019,英语一
hand,1,2019,英语一
coming,1,2019,英语一
autonomous,2,2019,英语一
vehicles,2,2019,英语一
poses,1,2019,英语一
thorny,1,2019,英语一
drivers,1,2019,英语一
decisions,6,2019,英语一
reactions,1,2019,英语一
combination,1,2019,英语一
instant,1,2019,英语一
reflexes,1,2019,英语一
input,1,2019,英语一
driving,2,2019,英语一
experiences,1,2019,英语一
eyes,1,2019,英语一
ears,1,2019,英语一
tell,1,2019,英语一
moment,1,2019,英语一
vision,1,2019,英语一
nearly,1,2019,英语一
sophisticated,1,2019,英语一
anticipate,1,2019,英语一
every,3,2019,英语一
imaginable,1,2019,英语一
difficult,2,2019,英语一
programming,1,2019,英语一
whenever,1,2019,英语一
based,1,2019,英语一
masses,1,2019,英语一
data,2,2019,英语一
lot,2,2019,英语一
kiat,1,2019,英语一
chief,1,2019,英语一
agency,1,2019,英语一
government,1,2019,英语一
develop,2,2019,英语一
voluntary,1,2019,英语一
along,1,2019,英语一
beginning,1,2019,英语一
establish,1,2019,英语一
guidelines,1,2019,英语一
setting,1,2019,英语一
ethics,2,2019,英语一
center,1,2019,英语一
india,1,2019,英语一
released,1,2019,英语一
strategy,1,2019,英语一
spring,1,2019,英语一
google,2,2019,英语一
pledged,2,2019,英语一
deploy,2,2019,英语一
harm,1,2019,英语一
weapons,1,2019,英语一
surveillance,1,2019,英语一
violate,2,2019,英语一
international,2,2019,英语一
norms,1,2019,英语一
whose,1,2019,英语一
laws,3,2019,英语一
while,1,2019,英语一
statement,2,2019,英语一
vague,1,2019,英语一
represents,1,2019,英语一
made,2,2019,英语一
explainable,1,2019,英语一
transparent,1,2019,英语一
fair,2,2019,英语一
sure,1,2019,英语一
intelligent,1,2019,英语一
reflects,1,2019,英语一
useful,1,2019,英语一
servants,1,2019,英语一
monster,1,2019,英语一
mary,1,2019,英语一
novel,2,2019,英语一
mentioned,1,2019,英语一
fascinates,1,2019,英语一
remained,1,2019,英语一
involves,1,2019,英语一
concerns,1,2019,英语一
sparked,1,2019,英语一
serious,1,2019,英语一
controversies,1,2019,英语一
david,1,2019,英语一
opinion,3,2019,英语一
current,1,2019,英语一
knowledge,1,2019,英语一
helps,1,2019,英语一
explain,1,2019,英语一
misleading,1,2019,英语一
robot,1,2019,英语一
making,2,2019,英语一
inspires,1,2019,英语一
reproduce,1,2019,英语一
solution,1,2019,英语一
brought,2,2019,英语一
hardly,1,2019,英语一
found,1,2019,英语一
capacity,1,2019,英语一
little,1,2019,英语一
aroused,1,2019,英语一
curiosity,1,2019,英语一
attitude,1,2019,英语一
pledges,1,2019,英语一
affirmation,1,2019,英语一
skepticism,1,2019,英语一
contempt,1,2019,英语一
respect,3,2019,英语一
al,1,2019,英语一
tech,1,2019,英语一
giants,1,2019,英语一
frankenstein,1,2019,英语一
predicting,1,2019,英语一
conscience,1,2019,英语一
inevitable,1,2019,英语一
killers,1,2019,英语一
control,1,2019,英语一
force,3,2019,英语一
sales,14,2019,英语一
online,7,2019,英语一
purchases,4,2019,英语一
supreme,5,2019,英语一
decision,5,2019,英语一
thursday,5,2019,英语一
shoppers,2,2019,英语一
lighter,1,2019,英语一
wallets,1,2019,英语一
win,6,2019,英语一
states,11,2019,英语一
overruled,2,2019,英语一
pair,1,2019,英语一
cost,2,2019,英语一
billions,1,2019,英语一
revenue,3,2019,英语一
annually,1,2019,英语一
collect,4,2019,英语一
certain,1,2019,英语一
cases,1,2019,英语一
court,1,2019,英语一
overturned,1,2019,英语一
business,5,2019,英语一
shipping,1,2019,英语一
purchase,2,2019,英语一
didn,3,2019,英语一
physical,6,2019,英语一
presence,5,2019,英语一
warehouse,1,2019,英语一
office,1,2019,英语一
responsible,1,2019,英语一
themselves,1,2019,英语一
weren,1,2019,英语一
charged,1,2019,英语一
owed,1,2019,英语一
paid,1,2019,英语一
justice,1,2019,英语一
kennedy,2,2019,英语一
wrote,3,2019,英语一
previous,1,2019,英语一
flawed,1,2019,英语一
becomes,1,2019,英语一
further,1,2019,英语一
removed,1,2019,英语一
reality,1,2019,英语一
results,1,2019,英语一
significant,1,2019,英语一
losses,1,2019,英语一
joined,1,2019,英语一
justices,1,2019,英语一
ability,1,2019,英语一
seek,1,2019,英语一
prosperity,2,2019,英语一
prevented,1,2019,英语一
market,2,2019,英语一
participants,1,2019,英语一
competing,1,2019,英语一
playing,2,2019,英语一
field,2,2019,英语一
ruling,4,2019,英语一
victory,1,2019,英语一
chains,2,2019,英语一
already,1,2019,英语一
rivals,1,2019,英语一
charging,2,2019,英语一
hadn,1,2019,英语一
collecting,2,2019,英语一
nationwide,2,2019,英语一
typically,1,2019,英语一
stores,1,2019,英语一
whatever,1,2019,英语一
shipped,1,2019,英语一
amazon,1,2019,英语一
com,1,2019,英语一
network,1,2019,英语一
warehouses,1,2019,英语一
collects,1,2019,英语一
charges,1,2019,英语一
sellers,6,2019,英语一
single,1,2019,英语一
taxes,1,2019,英语一
ship,1,2019,英语一
addresses,1,2019,英语一
outside,1,2019,英语一
ebay,1,2019,英语一
etsy,1,2019,英语一
platforms,1,2019,英语一
smaller,2,2019,英语一
haven,1,2019,英语一
pass,1,2019,英语一
requiring,1,2019,英语一
send,1,2019,英语一
retail,2,2019,英语一
trade,1,2019,英语一
groups,1,2019,英语一
praised,1,2019,英语一
saying,1,2019,英语一
levels,1,2019,英语一
businesses,3,2019,英语一
losers,1,2019,英语一
analyst,1,2019,英语一
saunders,1,2019,英语一
retailers,3,2019,英语一
especially,2,2019,英语一
ones,1,2019,英语一
face,1,2019,英语一
headaches,1,2019,英语一
complying,1,2019,英语一
various,1,2019,英语一
entrepreneurship,1,2019,英语一
advocacy,1,2019,英语一
